0.602147	0.726582
0.321276	0.324031
0.262061	0.224695
0.321290	0.331280
0.226101	0.165268
0.406763	0.346217
0.087829	0.057939
0.021255	0.021224
0.090391	0.061512
0.111403	0.068368
0.209872	0.131937
0.045061	0.027058
0.040032	0.034717
0.018310	0.012180
0.034753	0.034425
0.057745	0.043439
0.006026	0.001065
0.087791	0.048224
0.087515	0.065334
0.017726	0.009117
0.055771	0.055751
0.000134	0.000000
0.002521	0.000423
0.060876	0.050076
0.015110	0.006024
0.051562	0.037284
0.033336	0.015433
0.015277	0.010050
0.069907	0.050558
0.049990	0.028050
0.041035	0.022259
0.035272	0.019386
0.026868	0.019152
0.014598	0.007614
0.029542	0.021136
0.010866	0.005981
0.013555	0.009190
0.011015	0.001911
0.013091	0.010065
0.016106	0.017271
0.005388	0.000875
0.003958	0.000613
0.002319	0.000817
0.007601	0.002071
0.002873	0.000423
0.021802	0.007541
0.013101	0.005353
0.014363	0.008971
0.043972	0.021282
0.002135	0.000000
0.056769	0.018715
0.024203	0.012326
0.013907	0.007468
0.015643	0.008329
0.008347	0.003559
0.009745	0.003749
0.017027	0.011101
0.011507	0.004347
0.011216	0.003588
0.017761	0.004624
0.008318	0.001138
0.011463	0.002071
0.007482	0.004128
0.025765	0.007089
0.017632	0.012180
0.007848	0.002392
0.013359	0.001765
0.004389	0.001794
0.016203	0.008402
0.012041	0.009452
0.018971	0.007220
0.009556	0.007002
0.024364	0.010648
0.011381	0.003836
0.035996	0.023806
0.011227	0.002086
0.006506	0.002276
0.041472	0.021238
0.006832	0.005470
0.004160	0.000656
0.021640	0.008913
0.003744	0.001750
0.016305	0.006754
0.000654	0.000000
0.009975	0.004624
0.013181	0.002553
0.000710	0.000000
0.006809	0.002305
0.007748	0.001780
0.032977	0.023135
0.013784	0.002217
0.006608	0.001590
0.010820	0.004624
0.003217	0.000379
0.007993	0.002392
0.011857	0.005062
0.007339	0.004755
0.005808	0.002815
0.006425	0.002363
0.035235	0.018000
0.004566	0.001590
0.005367	0.001546
0.011218	0.001196
0.002137	0.000948
0.013998	0.005237
0.011597	0.003778
0.009692	0.005747
0.009124	0.003501
0.005275	0.001575
0.021706	0.008898
0.006529	0.000963
0.011731	0.004201
0.000980	0.000000
0.004777	0.001254
0.016453	0.006900
0.013230	0.005485
0.008141	0.004609
0.003546	0.000394
0.007886	0.003501
0.009032	0.002465
0.001324	0.000073
0.009385	0.001211
0.003555	0.000015
0.011758	0.001955
0.009638	0.001736
0.002242	0.000058
0.008689	0.001867
0.002829	0.000934
0.008085	0.002173
0.008001	0.003530
0.001195	0.000000
0.001509	0.000627
0.007925	0.005412
0.001724	0.000219
0.004970	0.000729
0.006326	0.001882
0.000566	0.000000
0.009090	0.003953
0.003534	0.000525
0.004641	0.001896
0.010686	0.010167
0.009067	0.003092
0.001140	0.000146
0.007368	0.001896
0.009777	0.003267
0.003341	0.000890
0.000799	0.000058
0.002216	0.000598
0.015457	0.007089
0.000902	0.000321
0.004552	0.001298
0.010882	0.003647
0.007295	0.004770
0.000898	0.000233
0.004112	0.000554
0.005969	0.001502
0.009005	0.006316
0.004721	0.001517
0.005905	0.001736
0.006074	0.000715
0.002621	0.000642
0.003481	0.000263
0.013694	0.005397
0.007758	0.001415
0.001894	0.000088
0.004286	0.001532
0.002530	0.000642
0.002301	0.002626
0.003216	0.000379
0.009059	0.002874
0.001046	0.000000
0.003179	0.000948
0.007534	0.001882
0.006253	0.002305
0.001449	0.000452
0.002014	0.000335
0.001852	0.000438
0.006907	0.000015
0.001121	0.000190
0.002071	0.000729
0.003917	0.000919
0.003863	0.000656
0.008313	0.001182
0.004704	0.000263
0.003625	0.001050
0.001536	0.000627
0.002872	0.001867
0.001561	0.000423
0.008301	0.001780
0.002722	0.000598
0.001208	0.000058
0.002162	0.000831
0.007034	0.002276
0.000356	0.000000
0.005120	0.001809
0.003230	0.000977
0.001391	0.000306
0.002287	0.000175
0.001678	0.000146
0.001747	0.000160
0.002921	0.000073
0.002277	0.000000
0.001218	0.000277
0.001821	0.000175
0.004462	0.002013
0.003413	0.000919
0.003764	0.001196
0.004838	0.000554
0.003027	0.000000
0.001892	0.000204
0.002021	0.000117
0.000997	0.000015
0.001618	0.000000
0.006754	0.002611
0.006917	0.001692
0.000586	0.000190
0.001263	0.000350
0.001878	0.000627
0.002511	0.000511
0.001066	0.000117
0.002326	0.000438
0.001466	0.000000
0.001985	0.000175
0.001558	0.000190
0.003095	0.001240
0.009095	0.003019
0.008016	0.002494
0.001965	0.000146
0.002160	0.000700
0.004891	0.000379
0.002673	0.001109
0.001099	0.000073
0.004229	0.000000
0.002473	0.000627
0.002042	0.000861
0.002087	0.000015
0.001164	0.000350
0.000991	0.000117
0.000841	0.000088
0.002844	0.000846
0.002960	0.000686
0.001126	0.000379
0.005067	0.001371
0.001328	0.000277
0.005965	0.003034
0.004574	0.001780
0.002698	0.000773
0.001096	0.000306
0.002467	0.000598
0.001544	0.000248
0.001789	0.000204
0.005497	0.002290
0.000749	0.000000
0.002950	0.001152
0.000752	0.000102
0.002346	0.000350
0.010108	0.006345
0.002307	0.000131
0.001034	0.000102
0.004706	0.000146
0.002688	0.000292
0.002993	0.000496
0.003134	0.000233
0.002491	0.000306
0.002147	0.000642
0.005725	0.000073
0.001794	0.000219
0.006490	0.002801
0.000871	0.000233
0.002508	0.000773
0.002095	0.000102
0.000867	0.000306
0.005912	0.002348
0.001688	0.000335
0.003371	0.000175
0.001579	0.000175
0.001621	0.000511
0.003983	0.000627
0.001762	0.000088
0.002575	0.000131
0.001713	0.000598
0.010355	0.005266
0.002415	0.000350
0.003722	0.001692
0.000293	0.000000
0.000989	0.000000
0.002458	0.001182
0.002424	0.000569
0.006302	0.002348
0.001358	0.000306
0.003815	0.000890
0.001791	0.000540
0.001330	0.000000
0.005901	0.003355
0.000455	0.000000
0.002861	0.000335
0.003423	0.001240
0.002782	0.000146
0.001317	0.000292
0.001126	0.000248
