0.060220	0.088728
0.060120	0.104102
0.044195	0.086092
0.070225	0.124356
0.023220	0.049586
0.064364	0.118841
0.057171	0.080382
0.017438	0.042119
0.047181	0.085556
0.041956	0.065692
0.102794	0.130115
0.063026	0.104150
0.038032	0.064179
0.038904	0.060421
0.066999	0.110934
0.031281	0.038068
0.044425	0.060763
0.046689	0.092681
0.029095	0.048659
0.021635	0.035237
0.068099	0.102149
0.054831	0.087605
0.020886	0.025574
0.047406	0.070914
0.114931	0.171795
0.035131	0.054613
0.080688	0.112691
0.034861	0.057249
0.039659	0.074867
0.084914	0.113375
0.100800	0.142707
0.007389	0.014642
0.109029	0.134410
0.055428	0.071793
0.047160	0.065887
0.038088	0.052807
0.024348	0.037580
0.039699	0.044706
0.058468	0.080480
0.063386	0.089509
0.056663	0.085995
0.027927	0.037922
0.048446	0.065741
0.038019	0.056419
0.083994	0.120207
0.072199	0.077210
0.068819	0.091217
0.030960	0.034115
0.066673	0.086532
0.024605	0.029966
0.040967	0.063154
0.040442	0.061397
0.056618	0.072232
0.069601	0.107567
0.052770	0.071841
0.056278	0.076624
0.074940	0.105273
0.021724	0.035628
0.111417	0.158324
0.019542	0.027331
0.051189	0.069157
0.098542	0.113179
0.087973	0.106835
0.118976	0.141535
0.045313	0.050611
0.041429	0.043241
0.110882	0.118890
0.039643	0.040996
0.022013	0.022646
0.016310	0.015813
0.034123	0.043290
0.032741	0.029918
0.014415	0.019424
0.046831	0.068132
0.009253	0.016057
0.025978	0.033383
0.058685	0.068962
0.048910	0.051636
0.060562	0.060030
0.064427	0.068718
0.031606	0.029186
0.033443	0.034603
0.038997	0.034457
0.063575	0.077893
0.004941	0.005125
0.047376	0.055833
0.105981	0.105127
0.045856	0.044657
0.048413	0.057151
0.030617	0.031333
0.068372	0.072476
0.043223	0.038507
0.040527	0.038215
0.088319	0.103955
0.077762	0.091412
0.009502	0.012592
0.023367	0.030454
0.126942	0.129188
0.048583	0.049733
0.081184	0.084140
0.025094	0.028014
0.046260	0.049196
0.029593	0.026062
0.061151	0.074818
0.063766	0.070280
0.050668	0.049733
0.017886	0.021035
0.026614	0.030308
0.048630	0.050904
0.079700	0.072671
0.056662	0.054760
0.016361	0.020010
0.016365	0.014300
0.065321	0.058859
0.063364	0.066131
0.058474	0.065497
0.046490	0.044022
0.041380	0.041680
0.078473	0.087459
0.040130	0.034310
0.048228	0.042753
0.083679	0.072622
0.019685	0.016106
0.041748	0.034701
0.059167	0.056614
0.049768	0.044657
0.017883	0.018497
0.037159	0.037482
0.058299	0.058762
0.096145	0.082823
0.073284	0.062129
0.084922	0.064667
0.076157	0.060323
0.021284	0.020742
0.098058	0.083799
0.076964	0.053881
0.025245	0.023085
0.026175	0.020742
0.029755	0.031967
0.070363	0.055882
0.033892	0.029039
0.018129	0.015764
0.133493	0.119426
0.050048	0.051197
0.038990	0.031772
0.073272	0.059982
0.024879	0.013714
0.124213	0.092632
0.025188	0.023427
0.024885	0.018204
0.073864	0.057590
0.065328	0.056272
0.035511	0.026355
0.035344	0.023036
0.004938	0.003856
0.110893	0.088533
0.117632	0.108592
0.031287	0.025184
0.072656	0.066570
0.049750	0.036750
0.045968	0.043339
0.066781	0.065545
0.035692	0.025379
0.049281	0.036702
0.031645	0.018546
0.028558	0.022646
0.077747	0.063447
0.038816	0.026745
0.041738	0.033236
0.017940	0.013519
0.094866	0.090387
0.025983	0.016740
0.039132	0.027526
0.053026	0.055882
0.014852	0.011616
0.038095	0.029283
0.032401	0.028014
0.036005	0.027868
0.062450	0.041875
0.027178	0.018936
0.049517	0.036653
0.173503	0.137972
0.082085	0.074574
0.151726	0.107079
0.063774	0.042363
0.031457	0.024598
0.018031	0.013324
0.026991	0.016106
0.079739	0.059396
0.037057	0.029820
0.033505	0.021279
0.108706	0.066180
0.035072	0.025720
0.054403	0.032602
0.063675	0.043485
0.060361	0.040362
0.033210	0.024451
0.024800	0.016789
0.026459	0.021133
0.044593	0.033090
0.044995	0.039191
0.021224	0.012933
0.064288	0.045682
0.031746	0.032553
0.056737	0.038263
0.022936	0.017814
0.041617	0.032407
0.073945	0.054174
0.084403	0.053051
0.035598	0.025428
0.026452	0.015130
0.051705	0.039630
0.108909	0.070182
0.082571	0.069694
0.051036	0.035921
0.021495	0.017668
0.079610	0.063740
0.020375	0.015666
0.037256	0.029381
0.066428	0.044413
0.051173	0.033578
0.099443	0.066912
0.015933	0.011908
0.041210	0.025916
0.051939	0.034310
0.035238	0.032309
0.038160	0.028112
0.021827	0.015715
0.042352	0.019327
0.057488	0.036360
0.030366	0.013665
0.023768	0.020059
0.047862	0.030796
0.088289	0.080431
0.041204	0.022597
0.059241	0.044950
0.044387	0.026160
0.022507	0.015911
0.032385	0.017131
0.073690	0.050367
0.025019	0.018302
0.036521	0.027721
0.026025	0.018790
0.078148	0.048415
0.066985	0.042949
0.038373	0.026208
0.066420	0.042021
0.054884	0.032163
0.024787	0.018888
0.053943	0.028405
0.012028	0.006735
0.010103	0.007809
0.058204	0.032895
0.091475	0.065594
0.078118	0.048317
0.027102	0.018351
0.033960	0.017179
0.016635	0.011664
0.017032	0.010005
0.039745	0.024842
0.023537	0.016691
0.053616	0.039435
0.074918	0.047585
0.012793	0.006979
0.051352	0.030162
0.029488	0.015227
0.096623	0.057249
0.030097	0.019376
0.017868	0.010932
0.066448	0.041143
0.049094	0.029869
0.045499	0.029674
0.017278	0.009663
