50 0.000000 0.000000 0.000000 0.000000
60 0.000000 0.000000 0.000000 0.000000
70 0.000000 0.000000 0.000000 0.000000
80 0.000000 0.000000 0.000000 0.000000
90 0.000002 0.000004 0.000000 0.000003
100 0.000006 0.000020 -0.000001 0.000014
110 0.000009 0.000021 0.000002 0.000017
120 0.000018 0.000031 0.000007 0.000030
130 0.000041 0.000057 0.000021 0.000062
140 0.000072 0.000090 0.000040 0.000104
150 0.000117 0.000118 0.000075 0.000159
160 0.000213 0.000312 0.000101 0.000324
170 0.000347 0.000620 0.000126 0.000569
180 0.000544 0.000973 0.000196 0.000893
190 0.000794 0.001226 0.000356 0.001233
200 0.001122 0.001600 0.000550 0.001695
210 0.001426 0.001969 0.000722 0.002131
220 0.001786 0.002416 0.000922 0.002651
230 0.002134 0.002768 0.001143 0.003124
240 0.002524 0.003071 0.001425 0.003622
250 0.003004 0.003641 0.001701 0.004307
260 0.003488 0.004127 0.002012 0.004965
270 0.004001 0.004650 0.002338 0.005665
280 0.004466 0.004959 0.002692 0.006241
290 0.004999 0.005414 0.003061 0.006936
300 0.005611 0.005839 0.003521 0.007700
310 0.006304 0.006277 0.004058 0.008550
320 0.007104 0.006771 0.004681 0.009528
330 0.007801 0.007266 0.005201 0.010401
340 0.008729 0.007851 0.005919 0.011538
350 0.009678 0.008245 0.006727 0.012628
360 0.010677 0.008560 0.007614 0.013740
370 0.011781 0.008924 0.008588 0.014975
380 0.012755 0.009315 0.009421 0.016088
390 0.013805 0.009662 0.010347 0.017262
400 0.014932 0.010010 0.011350 0.018514
410 0.015948 0.010245 0.012281 0.019614
420 0.017164 0.010678 0.013342 0.020985
430 0.018248 0.010944 0.014332 0.022164
440 0.019346 0.011427 0.015257 0.023435
450 0.020501 0.011775 0.016288 0.024715
460 0.021778 0.012145 0.017432 0.026124
470 0.023026 0.012615 0.018511 0.027540
480 0.024225 0.012866 0.019621 0.028829
490 0.025464 0.013365 0.020681 0.030246
500 0.026842 0.013572 0.021986 0.031699
510 0.028108 0.013939 0.023120 0.033096
520 0.029621 0.014298 0.024504 0.034737
530 0.030896 0.014607 0.025669 0.036123
540 0.032159 0.015094 0.026757 0.037560
550 0.033783 0.015387 0.028277 0.039289
560 0.035210 0.015684 0.029597 0.040822
570 0.036477 0.016054 0.030732 0.042222
580 0.038065 0.016446 0.032180 0.043951
590 0.039624 0.016731 0.033637 0.045611
600 0.041031 0.017180 0.034883 0.047179
610 0.042566 0.017595 0.036270 0.048863
620 0.043893 0.017958 0.037466 0.050319
630 0.045645 0.018395 0.039062 0.052227
640 0.046974 0.018699 0.040282 0.053665
650 0.048566 0.019202 0.041694 0.055437
660 0.050157 0.019621 0.043135 0.057178
670 0.051624 0.020032 0.044456 0.058793
680 0.053240 0.020410 0.045936 0.060544
690 0.054636 0.020664 0.047242 0.062031
700 0.056228 0.021053 0.048695 0.063762
710 0.057816 0.021507 0.050120 0.065513
720 0.059340 0.021699 0.051575 0.067105
730 0.060728 0.022026 0.052846 0.068610
740 0.062533 0.022388 0.054522 0.070545
750 0.063883 0.022632 0.055784 0.071982
760 0.065560 0.022908 0.057362 0.073757
770 0.067000 0.023214 0.058693 0.075307
780 0.068543 0.023483 0.060140 0.076946
790 0.070215 0.023820 0.061691 0.078739
800 0.071796 0.024118 0.063166 0.080427
810 0.073449 0.024440 0.064703 0.082194
820 0.074923 0.024825 0.066039 0.083806
830 0.076538 0.025105 0.067554 0.085522
840 0.078289 0.025356 0.069215 0.087362
850 0.079639 0.025519 0.070507 0.088771
860 0.081348 0.025857 0.072095 0.090601
870 0.082931 0.026082 0.073598 0.092264
880 0.084465 0.026459 0.074997 0.093934
890 0.086069 0.026643 0.076535 0.095602
900 0.087713 0.026787 0.078127 0.097299
