10 0.997470 0.000300 0.997363 0.997577
20 0.997255 0.000167 0.997195 0.997315
30 0.996967 0.000254 0.996876 0.997057
40 0.996602 0.000425 0.996450 0.996754
50 0.995973 0.000670 0.995734 0.996213
60 0.995360 0.000854 0.995054 0.995666
70 0.994550 0.001371 0.994060 0.995041
80 0.993351 0.002352 0.992509 0.994193
90 0.991198 0.004523 0.989579 0.992817
100 0.987663 0.007368 0.985026 0.990299
110 0.981141 0.012508 0.976665 0.985617
120 0.957811 0.055552 0.937932 0.977690
130 0.872416 0.131389 0.825399 0.919433
140 0.760740 0.165468 0.701528 0.819952
150 0.590675 0.079484 0.562232 0.619118
160 0.517782 0.052878 0.498860 0.536704
170 0.471102 0.044566 0.455154 0.487050
180 0.435328 0.037152 0.422034 0.448623
190 0.404922 0.034514 0.392572 0.417273
200 0.379898 0.031922 0.368475 0.391321
210 0.359802 0.031136 0.348661 0.370944
220 0.340495 0.029090 0.330085 0.350905
230 0.323734 0.028354 0.313588 0.333880
240 0.308509 0.027800 0.298561 0.318457
250 0.294305 0.026471 0.284833 0.303778
260 0.281371 0.025198 0.272354 0.290388
270 0.269964 0.024463 0.261210 0.278718
280 0.259467 0.024040 0.250865 0.268070
290 0.249064 0.022677 0.240949 0.257179
300 0.239536 0.021814 0.231730 0.247343
310 0.231305 0.021329 0.223673 0.238938
320 0.223219 0.020312 0.215951 0.230488
330 0.216331 0.019258 0.209440 0.223222
340 0.209655 0.018499 0.203035 0.216274
350 0.203191 0.017889 0.196790 0.209593
360 0.197188 0.017401 0.190961 0.203415
370 0.191653 0.016665 0.185690 0.197617
380 0.186624 0.015823 0.180962 0.192286
390 0.182126 0.015450 0.176597 0.187655
400 0.177122 0.014814 0.171821 0.182423
410 0.172628 0.014169 0.167558 0.177698
420 0.168796 0.013930 0.163811 0.173781
430 0.164962 0.013404 0.160166 0.169759
440 0.161053 0.012765 0.156486 0.165621
450 0.157395 0.012586 0.152891 0.161899
460 0.154225 0.012018 0.149924 0.158525
470 0.150742 0.011876 0.146492 0.154992
480 0.147612 0.011209 0.143601 0.151623
490 0.144655 0.010954 0.140735 0.148575
500 0.141760 0.010645 0.137951 0.145569
510 0.139143 0.010450 0.135403 0.142882
520 0.136488 0.009956 0.132925 0.140050
530 0.133995 0.009972 0.130427 0.137563
540 0.131738 0.009787 0.128236 0.135240
550 0.129404 0.009428 0.126031 0.132778
560 0.127280 0.009226 0.123978 0.130582
570 0.125140 0.009071 0.121894 0.128386
580 0.123071 0.009127 0.119805 0.126337
590 0.121009 0.008599 0.117932 0.124086
600 0.119264 0.008514 0.116217 0.122311
610 0.117664 0.008671 0.114561 0.120767
620 0.115697 0.008301 0.112726 0.118667
630 0.114098 0.008039 0.111222 0.116975
640 0.112690 0.007999 0.109828 0.115553
650 0.111033 0.007644 0.108298 0.113769
660 0.109469 0.007515 0.106780 0.112158
670 0.107929 0.007588 0.105213 0.110644
680 0.106694 0.007383 0.104052 0.109336
690 0.105038 0.006999 0.102534 0.107543
700 0.103805 0.007138 0.101250 0.106359
710 0.102432 0.007048 0.099910 0.104954
720 0.100902 0.006783 0.098475 0.103330
730 0.099946 0.006613 0.097580 0.102312
740 0.098664 0.006393 0.096376 0.100951
750 0.097444 0.006383 0.095160 0.099728
760 0.096220 0.006375 0.093939 0.098501
770 0.095125 0.006019 0.092972 0.097279
780 0.094111 0.005971 0.091975 0.096248
790 0.092997 0.005965 0.090862 0.095131
800 0.092047 0.005943 0.089920 0.094173
810 0.091082 0.005792 0.089009 0.093154
820 0.090119 0.005755 0.088059 0.092178
830 0.089096 0.005702 0.087055 0.091136
840 0.088149 0.005519 0.086174 0.090124
850 0.087122 0.005486 0.085159 0.089085
860 0.086480 0.005524 0.084503 0.088457
870 0.085517 0.005302 0.083620 0.087415
880 0.084560 0.005436 0.082615 0.086505
890 0.083701 0.005274 0.081814 0.085589
900 0.083023 0.005214 0.081157 0.084889
910 0.082112 0.005069 0.080298 0.083926
920 0.081466 0.005096 0.079643 0.083290
930 0.080649 0.005001 0.078860 0.082439
940 0.079909 0.004971 0.078130 0.081687
950 0.079210 0.004980 0.077428 0.080992
960 0.078539 0.004940 0.076771 0.080307
970 0.077805 0.004962 0.076030 0.079581
980 0.077175 0.004898 0.075422 0.078927
990 0.076518 0.004826 0.074791 0.078245
1000 0.075807 0.004813 0.074085 0.077530
1010 0.075296 0.004736 0.073601 0.076991
1020 0.074591 0.004796 0.072874 0.076307
1030 0.074010 0.004710 0.072325 0.075696
1040 0.073447 0.004673 0.071774 0.075119
1050 0.072818 0.004546 0.071191 0.074445
1060 0.072296 0.004559 0.070665 0.073928
1070 0.071688 0.004523 0.070069 0.073307
1080 0.071274 0.004365 0.069712 0.072836
1090 0.070586 0.004488 0.068980 0.072192
1100 0.070086 0.004404 0.068510 0.071662
1110 0.069504 0.004415 0.067925 0.071084
1120 0.069078 0.004316 0.067534 0.070622
1130 0.068480 0.004361 0.066920 0.070041
1140 0.068007 0.004245 0.066488 0.069526
1150 0.067557 0.004173 0.066064 0.069051
1160 0.067062 0.004206 0.065557 0.068568
1170 0.066539 0.004110 0.065068 0.068009
1180 0.066056 0.004107 0.064586 0.067525
1190 0.065603 0.004052 0.064153 0.067054
1200 0.065137 0.004085 0.063675 0.066599
