50 0.993975 0.001424 0.993465 0.994484
60 0.993929 0.001370 0.993439 0.994419
70 0.994024 0.001356 0.993539 0.994509
80 0.993960 0.001395 0.993461 0.994460
90 0.993974 0.001361 0.993487 0.994461
100 0.993929 0.001432 0.993417 0.994442
110 0.993956 0.001392 0.993458 0.994454
120 0.993909 0.001448 0.993391 0.994427
130 0.991565 0.010465 0.987820 0.995310
140 0.983582 0.027237 0.973835 0.993328
150 0.969234 0.048863 0.951749 0.986720
160 0.946315 0.068549 0.921785 0.970845
170 0.917897 0.088400 0.886263 0.949530
180 0.887781 0.106354 0.849723 0.925839
190 0.857696 0.121909 0.814071 0.901320
200 0.826475 0.133591 0.778670 0.874280
210 0.795666 0.142003 0.744851 0.846481
220 0.764533 0.147066 0.711907 0.817160
230 0.734273 0.149289 0.680850 0.787695
240 0.706404 0.151211 0.652293 0.760514
250 0.679297 0.151632 0.625037 0.733558
260 0.653954 0.151543 0.599725 0.708183
270 0.630418 0.150631 0.576516 0.684321
280 0.608368 0.148671 0.555167 0.661569
290 0.586300 0.146086 0.534024 0.638576
300 0.567046 0.144446 0.515357 0.618735
310 0.547745 0.139420 0.497854 0.597636
320 0.529694 0.134991 0.481388 0.578000
330 0.512527 0.130448 0.465847 0.559207
340 0.496490 0.125533 0.451569 0.541411
350 0.481311 0.121474 0.437842 0.524780
360 0.467604 0.117348 0.425611 0.509596
370 0.454337 0.113231 0.413818 0.494856
380 0.441675 0.109789 0.402388 0.480963
390 0.429801 0.106149 0.391816 0.467786
400 0.418700 0.102845 0.381897 0.455503
410 0.408357 0.100050 0.372555 0.444160
420 0.397973 0.097391 0.363122 0.432824
430 0.388696 0.094223 0.354978 0.422413
440 0.379810 0.091452 0.347084 0.412535
450 0.371265 0.089408 0.339271 0.403260
460 0.362908 0.086992 0.331779 0.394038
470 0.355150 0.084727 0.324831 0.385470
480 0.347499 0.082376 0.318021 0.376977
490 0.340385 0.080412 0.311610 0.369160
500 0.333439 0.078655 0.305293 0.361585
510 0.327141 0.076756 0.299674 0.354608
520 0.320757 0.074998 0.293919 0.347595
530 0.314700 0.073377 0.288442 0.340957
540 0.308786 0.071793 0.283095 0.334477
550 0.303375 0.070070 0.278301 0.328449
560 0.297923 0.068681 0.273346 0.322500
570 0.292726 0.067372 0.268618 0.316835
580 0.287992 0.065965 0.264387 0.311597
590 0.283150 0.064489 0.260073 0.306227
600 0.278678 0.063395 0.255992 0.301363
610 0.274161 0.062122 0.251931 0.296391
620 0.269760 0.060918 0.247961 0.291560
630 0.265618 0.059815 0.244214 0.287023
640 0.261926 0.058764 0.240898 0.282955
650 0.257756 0.057723 0.237100 0.278412
660 0.254213 0.056791 0.233891 0.274536
670 0.250530 0.055728 0.230588 0.270472
680 0.246877 0.054910 0.227228 0.266526
690 0.243448 0.053638 0.224254 0.262642
700 0.239994 0.052828 0.221090 0.258898
710 0.236909 0.052135 0.218253 0.255566
720 0.233816 0.051202 0.215494 0.252139
730 0.230804 0.050584 0.212703 0.248905
740 0.227870 0.049775 0.210058 0.245682
750 0.225049 0.048845 0.207570 0.242528
760 0.222304 0.048186 0.205061 0.239547
770 0.219448 0.047466 0.202463 0.236434
780 0.217002 0.047109 0.200144 0.233860
790 0.214431 0.046151 0.197916 0.230946
800 0.211776 0.045316 0.195560 0.227992
810 0.209373 0.044777 0.193349 0.225396
820 0.206887 0.044122 0.191098 0.222676
830 0.204606 0.043679 0.188975 0.220236
840 0.202443 0.042958 0.187071 0.217815
850 0.200246 0.042567 0.185014 0.215479
860 0.197957 0.041804 0.182998 0.212916
870 0.195941 0.041292 0.181164 0.210717
880 0.193745 0.040790 0.179148 0.208341
890 0.191711 0.040301 0.177289 0.206133
900 0.189792 0.039850 0.175532 0.204052
910 0.188055 0.039170 0.174038 0.202072
920 0.186073 0.038834 0.172177 0.199970
930 0.184331 0.038272 0.170636 0.198027
940 0.182375 0.037898 0.168814 0.195937
950 0.180734 0.037489 0.167319 0.194150
960 0.178989 0.037107 0.165711 0.192268
970 0.177150 0.036690 0.164021 0.190279
980 0.175627 0.036166 0.162685 0.188569
990 0.173978 0.035738 0.161189 0.186767
1000 0.172470 0.035355 0.159818 0.185121
1010 0.171017 0.034959 0.158507 0.183527
1020 0.169390 0.034598 0.157009 0.181771
1030 0.167845 0.034137 0.155629 0.180060
1040 0.166353 0.033784 0.154263 0.178442
1050 0.164992 0.033429 0.153029 0.176954
1060 0.163697 0.033142 0.151838 0.175557
1070 0.162153 0.032767 0.150428 0.173879
1080 0.161031 0.032443 0.149421 0.172641
1090 0.159573 0.032015 0.148116 0.171029
1100 0.158222 0.031660 0.146893 0.169551
1110 0.157015 0.031440 0.145765 0.168266
1120 0.155757 0.031086 0.144634 0.166881
1130 0.154515 0.030811 0.143489 0.165541
1140 0.153264 0.030492 0.142352 0.164175
1150 0.152286 0.030173 0.141489 0.163084
1160 0.150961 0.029890 0.140265 0.161657
1170 0.149900 0.029607 0.139305 0.160494
1180 0.148823 0.029416 0.138296 0.159349
1190 0.147752 0.028990 0.137378 0.158126
1200 0.146719 0.028903 0.136377 0.157062
1210 0.145644 0.028541 0.135431 0.155857
1220 0.144535 0.028288 0.134413 0.154658
1230 0.143489 0.028033 0.133458 0.153521
1240 0.142489 0.027719 0.132570 0.152408
1250 0.141687 0.027605 0.131809 0.151566
1260 0.140583 0.027252 0.130831 0.150334
1270 0.139631 0.026937 0.129992 0.149270
1280 0.138632 0.026776 0.129050 0.148213
1290 0.137755 0.026549 0.128255 0.147256
1300 0.136814 0.026295 0.127404 0.146224
1310 0.136088 0.026248 0.126696 0.145481
1320 0.135133 0.025855 0.125881 0.144385
1330 0.134276 0.025769 0.125054 0.143497
1340 0.133473 0.025629 0.124302 0.142644
1350 0.132576 0.025353 0.123504 0.141649
1360 0.131731 0.025070 0.122760 0.140702
1370 0.130983 0.024841 0.122093 0.139872
1380 0.130168 0.024689 0.121333 0.139003
1390 0.129455 0.024475 0.120697 0.138214
1400 0.128668 0.024298 0.119973 0.137363
1410 0.127842 0.024089 0.119222 0.136462
1420 0.127198 0.023864 0.118658 0.135738
1430 0.126358 0.023778 0.117849 0.134867
1440 0.125589 0.023631 0.117133 0.134046
1450 0.124959 0.023485 0.116554 0.133363
1460 0.124251 0.023339 0.115899 0.132603
1470 0.123534 0.023161 0.115246 0.131822
1480 0.122804 0.022838 0.114631 0.130976
1490 0.122165 0.022690 0.114046 0.130284
1500 0.121452 0.022526 0.113391 0.129513
